Date,Total Cases,Total Deaths,New Cases,New Deaths,New Cases 7 Day Average,New Deaths 7 Day Average
7/13/20,9716,152,206,1,322.14285714285717,2.4285714285714284
7/14/20,9953,152,237,0,330.14285714285717,1.8571428571428572
7/15/20,10298,159,345,7,323.2857142857143,2.142857142857143
7/16/20,10638,173,340,14,321.85714285714283,4.0
7/17/20,10843,177,205,4,299.57142857142856,3.857142857142857
7/18/20,11132,179,289,2,290.42857142857144,4.142857142857143
7/19/20,11573,179,441,0,294.7142857142857,4.0
7/20/20,11769,184,196,5,293.2857142857143,4.571428571428571
7/21/20,12041,187,272,3,298.2857142857143,5.0
7/22/20,12297,196,256,9,285.57142857142856,5.285714285714286
7/23/20,12501,211,204,15,266.14285714285717,5.428571428571429
7/24/20,12750,218,249,7,272.42857142857144,5.857142857142857
7/25/20,12971,221,221,3,262.7142857142857,6.0
7/26/20,13240,224,269,3,238.14285714285714,6.428571428571429
7/27/20,13240,216,0,0,210.14285714285714,5.714285714285714
7/28/20,13552,220,312,4,215.85714285714286,5.857142857142857
7/29/20,13807,232,255,12,215.71428571428572,6.285714285714286
7/30/20,13939,232,132,0,205.42857142857142,4.142857142857143
7/31/20,14276,237,337,5,218.0,3.857142857142857
8/1/20,14410,248,134,11,205.57142857142858,5.0
8/2/20,14410,248,0,0,167.14285714285714,4.571428571428571
8/3/20,14914,251,504,3,239.14285714285714,5.0
8/4/20,15142,254,228,3,227.14285714285714,4.857142857142857
8/5/20,15427,280,285,26,231.42857142857142,6.857142857142857
8/6/20,15596,285,169,5,236.71428571428572,7.571428571428571
8/7/20,15908,286,312,1,233.14285714285714,7.0
8/8/20,16040,291,132,5,232.85714285714286,6.142857142857143
8/9/20,16308,293,268,2,271.14285714285717,6.428571428571429
8/10/20,16396,300,88,7,211.71428571428572,7.0
8/11/20,16936,307,540,7,256.2857142857143,7.571428571428571
8/12/20,17210,310,274,3,254.71428571428572,4.285714285714286
8/13/20,17378,330,168,20,254.57142857142858,6.428571428571429
8/14/20,17632,354,254,24,246.28571428571428,9.714285714285714
8/15/20,18079,357,447,3,291.2857142857143,9.428571428571429
8/16/20,18350,358,271,1,291.7142857142857,9.285714285714286
8/17/20,18486,361,136,3,298.57142857142856,8.714285714285714
8/18/20,18682,366,196,5,249.42857142857142,8.428571428571429
8/19/20,18914,372,232,6,243.42857142857142,8.857142857142858
8/20/20,19057,382,143,10,239.85714285714286,7.428571428571429
8/21/20,19177,387,120,5,220.71428571428572,4.714285714285714
8/22/20,19316,392,139,5,176.71428571428572,5.0
8/23/20,19396,392,80,0,149.42857142857142,4.857142857142857
8/24/20,19554,394,158,2,152.57142857142858,4.714285714285714
8/25/20,19622,397,68,3,134.28571428571428,4.428571428571429
8/26/20,19753,399,131,2,119.85714285714286,3.857142857142857
8/27/20,19925,410,172,11,124.0,4.0
8/28/20,20072,423,147,13,127.85714285714286,5.142857142857143
8/29/20,20217,428,145,5,128.71428571428572,5.142857142857143
8/30/20,20350,428,133,0,136.28571428571428,5.142857142857143
8/31/20,20460,428,110,0,129.42857142857142,4.857142857142857
9/1/20,20539,433,79,5,131.0,5.142857142857143
9/2/20,20611,439,72,6,122.57142857142857,5.714285714285714
