MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
10464,294,12,11.79,City Island
10465,3529,111,15.0,Country Club/Throgs Neck
10466,4851,186,14.38,Edenwald/Wakefield
10467,7639,368,14.6,Allerton/Norwood/Pelham Parkway/Williamsbridge
10468,6271,244,16.08,Fordham/Kingsbridge/University Heights
10469,5340,398,14.8,Allerton/Baychester/Pelham Gardens/Williamsbridge
10470,1201,30,15.5,Wakefield/Woodlawn
10471,1593,101,11.38,Fieldston/North Riverdale/Riverdale
10472,4744,225,15.02,Soundview
10473,4628,176,14.79,Castle Hill/Clason Point/Soundview
10474,769,23,14.18,Hunts Point
10475,2903,199,13.07,Co-op City/Edenwald
11004,1138,76,11.79,Bellerose/Douglaston-Little Neck
11101,1928,48,8.06,Astoria (South)/Long Island City/Sunnyside
11102,1862,105,10.37,Astoria (North)
11103,1880,73,9.55,Astoria (North)/Astoria (South)
11104,1319,50,9.56,Sunnyside
11105,1777,61,9.95,Ditmars Steinway
11106,2029,68,10.07,Astoria (South)
11109,240,2,6.22,Long Island City
11201,1954,101,4.98,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,4195,260,12.71,East Flatbush (North)/East Flatbush (South)
11204,5449,181,15.74,Bensonhurst/Mapleton
11205,1943,61,8.25,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,4533,182,10.44,Williamsburg (South)
11207,5601,257,13.01,Cypress Hills/East New York
11208,6765,293,15.58,Cypress Hills/East New York
11209,3807,141,10.87,Bay Ridge/Fort Hamilton
11210,4144,177,14.24,Flatlands/Midwood
11211,5490,158,9.46,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,4641,270,12.83,Ocean Hill-Brownsville
11213,3490,161,11.47,Crown Heights (East)
11214,5549,271,14.04,Bath Beach/Bensonhurst/Gravesend
11215,1983,56,5.11,Gowanus/Park Slope/Windsor Terrace
11216,2101,88,7.41,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,1544,92,6.2,Boerum Hill/Park Slope
11218,4486,179,11.98,Kensington/Windsor Terrace
11219,6462,214,14.87,Borough Park
11220,6017,210,14.16,Sunset Park
11221,3955,179,9.75,Bedford-Stuyvesant (East)/Bushwick
11222,1495,40,6.52,Greenpoint
11223,6595,181,16.92,Gravesend/Homecrest
11224,3523,276,15.85,Brighton Beach/Coney Island/Seagate
11225,2672,152,9.56,Crown Heights (West)/Prospect Lefferts Gardens
11226,5130,328,11.32,Flatbush/Prospect Lefferts Gardens
11228,2676,110,13.75,Bath Beach/Dyker Heights
11229,5978,198,15.18,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,8097,304,16.5,Midwood
11231,1252,43,5.96,Carroll Gardens/Cobble Hill/Red Hook
11232,1812,47,12.27,Sunset Park
11233,3240,164,10.28,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,5524,220,13.5,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,6727,381,16.98,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,5354,337,12.96,Canarsie
11237,2659,118,10.9,Bushwick/East Williamsburg
11238,2041,117,6.27,Clinton Hill/Prospect Heights
11239,1127,105,14.98,East New York
11354,2982,347,11.43,Flushing/Murray Hill
11355,4597,222,13.21,Flushing/Murray Hill/Queensboro Hill
11356,1546,50,13.41,College Point
11357,2341,113,11.99,Whitestone
11358,1741,56,10.03,Auburndale/Murray Hill
11360,923,41,9.95,Bayside (North)
11361,1272,66,10.03,Bayside (North)/Bayside (South)
11362,812,45,10.1,Douglaston-Little Neck
11363,289,7,8.79,Douglaston-Little Neck
11364,1467,43,9.77,Bayside (South)/Oakland Gardens
11365,2238,92,11.36,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,937,29,14.4,Fresh Meadows/Hillcrest
11367,2676,75,13.25,Kew Gardens Hills/Pomonok
11368,8667,467,15.29,Corona/North Corona
11369,3337,198,15.81,Airport/East Elmhurst
11370,2555,73,15.79,Jackson Heights/Rikers Island
11372,5041,295,13.93,Jackson Heights
11373,7058,307,14.37,Elmhurst
11374,3004,114,13.81,Rego Park
11375,3897,227,11.04,Forest Hills
11377,6319,244,13.53,Woodside
11378,2210,76,12.77,Maspeth
11379,2349,132,12.84,Middle Village
11385,6537,163,13.8,Glendale/Ridgewood
11411,1202,51,13.95,Cambria Heights
11412,2457,98,14.0,St. Albans
11413,2474,115,13.51,Laurelton/Rosedale
11414,2090,81,15.91,Hamilton Beach/Howard Beach/Lindenwood
11415,1314,64,12.77,Kew Gardens
11416,2034,76,16.84,Ozone Park
11417,2494,61,16.76,Ozone Park
11418,2840,101,15.71,Richmond Hill
11419,3971,129,18.5,Richmond Hill/South Ozone Park
11420,3775,117,17.58,South Ozone Park
11421,3263,117,17.3,Woodhaven
11422,2047,79,14.35,Rosedale
11423,2391,119,15.77,Hollis/Holliswood
11426,1306,43,15.33,Bellerose
11427,1645,49,14.99,Bellerose/Hollis Hills/Holliswood
11428,1398,65,15.31,Queens Village
11429,1961,84,14.52,Queens Village
11432,4361,276,15.25,Hillcrest/Jamaica Estates/Jamaica Hills
11433,2210,110,14.11,Jamaica
11434,4123,223,13.76,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,3996,172,15.71,Briarwood/Jamaica
11436,1322,51,15.08,South Jamaica/South Ozone Park
11691,5516,400,16.01,Edgemere/Far Rockaway
11692,1347,96,13.57,Arverne/Edgemere
11693,801,31,13.78,Arverne/Broad Channel
11694,1702,91,14.63,Belle Harbor-Neponsit/Rockaway Park
11697,439,7,13.61,Breezy Point
