MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11101,713,40,7.63,Astoria (South)/Long Island City/Sunnyside
11102,697,80,9.7,Astoria (North)
11103,637,53,8.48,Astoria (North)/Astoria (South)
11104,547,42,9.53,Sunnyside
11105,542,43,7.61,Ditmars Steinway
11106,758,54,9.6,Astoria (South)
11109,62,2,4.89,Long Island City
11201,804,95,5.18,Brooklyn Heights/DUMBO/Downtown Brooklyn
11203,2235,243,16.54,East Flatbush (North)/East Flatbush (South)
11204,2181,144,15.17,Bensonhurst/Mapleton
11205,806,50,9.05,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene
11206,1783,153,10.65,Williamsburg (South)
11207,2355,216,14.84,Cypress Hills/East New York
11208,2653,249,16.34,Cypress Hills/East New York
11209,1246,115,9.62,Bay Ridge/Fort Hamilton
11210,1835,150,15.37,Flatlands/Midwood
11211,2315,138,9.93,East Williamsburg/Williamsburg (North)/Williamsburg (South)
11212,2092,235,15.42,Ocean Hill-Brownsville
11213,1542,148,12.57,Crown Heights (East)
11214,1714,184,12.2,Bath Beach/Bensonhurst/Gravesend
11215,682,46,4.74,Gowanus/Park Slope/Windsor Terrace
11216,847,76,7.42,Bedford-Stuyvesant (West)/Crown Heights (West)
11217,685,86,7.24,Boerum Hill/Park Slope
11218,1885,137,12.74,Kensington/Windsor Terrace
11219,3253,235,15.63,Borough Park
11220,1866,167,12.62,Sunset Park
11221,1523,147,9.91,Bedford-Stuyvesant (East)/Bushwick
11222,530,34,5.64,Greenpoint
11223,1875,144,13.84,Gravesend/Homecrest
11224,1326,213,15.9,Brighton Beach/Coney Island/Seagate
11225,1253,140,11.05,Crown Heights (West)/Prospect Lefferts Gardens
11226,2530,301,13.67,Flatbush/Prospect Lefferts Gardens
11228,753,82,11.87,Bath Beach/Dyker Heights
11229,1934,151,10.87,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2564,228,14.15,Midwood
11231,462,34,5.78,Carroll Gardens/Cobble Hill/Red Hook
11232,620,42,12.14,Sunset Park
11233,1411,136,12.78,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2411,195,15.19,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2241,300,13.85,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2967,298,17.72,Canarsie
11237,1101,114,10.75,Bushwick/East Williamsburg
11238,884,105,6.63,Clinton Hill/Prospect Heights
11239,566,89,15.68,East New York
11354,1384,297,11.49,Flushing/Murray Hill
11355,1544,169,11.29,Flushing/Murray Hill/Queensboro Hill
11356,630,42,14.83,College Point
11357,896,105,12.28,Whitestone
11358,627,43,9.56,Auburndale/Murray Hill
11360,338,27,9.03,Bayside (North)
11361,487,58,9.98,Bayside (North)/Bayside (South)
11362,349,36,10.91,Douglaston-Little Neck
11363,109,5,9.36,Douglaston-Little Neck
11364,502,35,9.19,Bayside (South)/Oakland Gardens
11365,930,67,12.08,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,414,28,16.13,Fresh Meadows/Hillcrest
11367,1137,67,14.1,Kew Gardens Hills/Pomonok
11368,5015,445,19.42,Corona/North Corona
11369,1718,179,20.11,Airport/East Elmhurst
11370,1415,64,19.12,Jackson Heights/Rikers Island
11372,2757,257,16.75,Jackson Heights
11373,3464,297,16.08,Elmhurst
11374,1158,99,14.01,Rego Park
11375,1546,181,12.0,Forest Hills
11377,2461,195,12.97,Woodside
11378,801,74,12.18,Maspeth
11379,878,98,12.6,Middle Village
11385,2403,142,13.22,Glendale/Ridgewood
11411,724,50,19.79,Cambria Heights
11412,1319,92,18.85,St. Albans
11413,1403,103,19.03,Laurelton/Rosedale
11414,854,63,17.35,Hamilton Beach/Howard Beach/Lindenwood
11415,561,51,14.34,Kew Gardens
11416,768,55,17.66,Ozone Park
11417,939,47,16.34,Ozone Park
11418,1194,106,17.14,Richmond Hill
11419,1296,98,18.39,Richmond Hill/South Ozone Park
11420,1458,107,18.56,South Ozone Park
11421,1291,103,17.3,Woodhaven
11422,1063,67,18.27,Rosedale
11423,1148,105,19.29,Hollis/Holliswood
11426,527,34,16.17,Bellerose
11427,833,51,17.25,Bellerose/Hollis Hills/Holliswood
11428,708,54,19.46,Queens Village
11429,1021,75,18.75,Queens Village
11432,1955,254,16.84,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1022,79,16.9,Jamaica
11434,2226,197,18.19,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1737,150,16.92,Briarwood/Jamaica
11436,577,46,17.82,South Jamaica/South Ozone Park
11691,2605,372,16.75,Edgemere/Far Rockaway
11692,683,93,14.97,Arverne/Edgemere
11693,348,29,15.71,Arverne/Broad Channel
11694,769,89,16.82,Belle Harbor-Neponsit/Rockaway Park
11697,113,4,7.74,Breezy Point
