MODIFIED_ZCTA,Total COVID Cases,Total COVID Deaths,Positive test rate,Neighborhood
11224,1346,216,13.78,Brighton Beach/Coney Island/Seagate
11225,1282,140,9.95,Crown Heights (West)/Prospect Lefferts Gardens
11226,2570,302,12.25,Flatbush/Prospect Lefferts Gardens
11228,774,82,10.3,Bath Beach/Dyker Heights
11229,1974,151,13.35,Gerritsen Beach/Homecrest/Sheepshead Bay
11230,2616,229,13.09,Midwood
11231,476,34,5.12,Carroll Gardens/Cobble Hill/Red Hook
11232,642,42,10.4,Sunset Park
11233,1439,138,11.15,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville
11234,2459,195,13.89,Bergen Beach/Flatlands/Marine Park/Mill Basin
11235,2311,301,14.24,Brighton Beach/Manhattan Beach/Sheepshead Bay
11236,2997,300,15.89,Canarsie
11237,1135,114,9.79,Bushwick/East Williamsburg
11238,900,105,5.81,Clinton Hill/Prospect Heights
11239,575,89,16.41,East New York
11354,1415,299,10.46,Flushing/Murray Hill
11355,1581,169,10.29,Flushing/Murray Hill/Queensboro Hill
11356,641,42,13.52,College Point
11357,916,106,11.2,Whitestone
11358,638,43,8.66,Auburndale/Murray Hill
11360,342,28,8.46,Bayside (North)
11361,499,58,8.97,Bayside (North)/Bayside (South)
11362,356,36,9.91,Douglaston-Little Neck
11363,110,5,8.02,Douglaston-Little Neck
11364,513,35,8.09,Bayside (South)/Oakland Gardens
11365,947,67,10.88,Auburndale/Fresh Meadows/Pomonok/Utopia
11366,421,28,15.12,Fresh Meadows/Hillcrest
11367,1160,67,13.07,Kew Gardens Hills/Pomonok
11368,5086,446,18.3,Corona/North Corona
11369,1731,181,17.45,Airport/East Elmhurst
11370,1440,64,17.21,Jackson Heights/Rikers Island
11372,2814,259,15.81,Jackson Heights
11373,3519,297,15.03,Elmhurst
11374,1184,99,12.84,Rego Park
11375,1608,181,10.87,Forest Hills
11377,2493,195,11.49,Woodside
11378,816,74,10.85,Maspeth
11379,892,99,11.44,Middle Village
11385,2435,142,11.89,Glendale/Ridgewood
11411,728,50,18.48,Cambria Heights
11412,1328,92,17.29,St. Albans
11413,1417,103,17.3,Laurelton/Rosedale
11414,870,63,15.88,Hamilton Beach/Howard Beach/Lindenwood
11415,572,52,12.85,Kew Gardens
11416,789,55,15.97,Ozone Park
11417,954,47,14.8,Ozone Park
11418,1205,107,16.47,Richmond Hill
11419,1319,98,16.78,Richmond Hill/South Ozone Park
11420,1492,107,17.69,South Ozone Park
11421,1310,103,16.17,Woodhaven
11422,1077,67,17.05,Rosedale
11423,1165,106,17.08,Hollis/Holliswood
11426,535,34,14.86,Bellerose
11427,842,51,15.96,Bellerose/Hollis Hills/Holliswood
11428,715,54,18.25,Queens Village
11429,1031,75,16.9,Queens Village
11432,2012,254,16.4,Hillcrest/Jamaica Estates/Jamaica Hills
11433,1043,79,15.3,Jamaica
11434,2251,198,16.8,Airport/South Jamaica/Springfield Gardens/St. Albans
11435,1773,150,16.09,Briarwood/Jamaica
11436,582,46,16.43,South Jamaica/South Ozone Park
11691,2671,374,15.74,Edgemere/Far Rockaway
11692,696,93,14.11,Arverne/Edgemere
11693,349,29,14.49,Arverne/Broad Channel
11694,786,90,15.75,Belle Harbor-Neponsit/Rockaway Park
11697,114,4,7.52,Breezy Point
